Respondent_ID,Q1_Age_Group,Q2_Gender,Q3_Nationality,Q4_Duration_UAE,Q5_Employment,Q6_Income_AED,Q7_Education,Q8_Insurance,Q9_Visit_Frequency,Q11_Preferred_Language,Q14_Prior_Telemedicine,Q18_Consultation_Mode,Q19_Willingness_to_Pay,Q20_Pricing_Model,Q25_Interest,Q1_Age_Group_Encoded,Q4_Duration_UAE_Encoded,Q6_Income_AED_Encoded,Q7_Education_Encoded,Q9_Visit_Frequency_Encoded,Q14_Prior_Telemedicine_Encoded,Q19_Willingness_to_Pay_Encoded,Q25_Interest_Encoded,Q12_Satisfaction,Q15_Digital_Comfort,Q17_Language_Importance,Q23_Recommend_Likelihood,Q13_Monthly_Spend_AED,Q13_Spend_Log,Q13_Outlier_Flag,Q25_Binary,Q10_Difficulty_finding_specialists,Q10_Difficulty_with_medical_records,Q10_Difficulty_with_prescriptions,Q10_High_out-of-pocket_costs,Q10_Inconvenient_locations_hours,Q10_Lack_of_insurance_knowledge,Q10_Lack_of_trust_with_providers,Q10_Language_barriers,Q10_Limited_mental_health_services,Q10_Long_waiting_times,Q10_No_challenges,Q16_AI_symptom_checker_triage,Q16_Doctor_clinic_reviews_and_ratings,Q16_E-prescriptions_and_medication_delivery,Q16_Emergency_helpline_and_hospital_locator,Q16_Health_record_management,Q16_Health_tips_for_expat_lifestyle,Q16_Insurance_compatibility_checker,Q16_Lab_test_booking_and_home_collection,Q16_Mental_health_and_counseling,Q16_Specialist_referrals_and_booking,Q16_Virtual_consultations_in_preferred_language,Q21_Data_privacy_security,Q21_Insurance_coverage_uncertainty,Q21_Lack_of_physical_examination,Q21_No_concerns,Q21_Prefer_in-person_only,Q21_Quality_of_virtual_diagnosis,Q21_Technology_issues,Q22_Data_encryption_privacy,Q22_Friend_employer_recommendation,Q22_Hospital_affiliation,Q22_Licensed_verified_doctors,Q22_Positive_user_reviews,Q11_Preferred_Language_Arabic,Q11_Preferred_Language_English,Q11_Preferred_Language_Hindi/Urdu,Q11_Preferred_Language_Malayalam,Q11_Preferred_Language_Other,Q11_Preferred_Language_Tagalog/Filipino,Q18_Consultation_Mode_No preference,Q18_Consultation_Mode_Text-based chat,Q18_Consultation_Mode_Video call,Q18_Consultation_Mode_Voice call,Q20_Pricing_Model_Flat subscription,Q20_Pricing_Model_Free with ads,Q20_Pricing_Model_Freemium,Q20_Pricing_Model_Pay-per-consultation,Q2_Gender_Female,Q2_Gender_Male,Q2_Gender_Prefer not to say,Q3_Nationality_African,Q3_Nationality_Arab (non-UAE),Q3_Nationality_Other,Q3_Nationality_South Asian,Q3_Nationality_Southeast Asian,Q3_Nationality_Western,Q5_Employment_Dependent/Homemaker,Q5_Employment_Employed full-time,Q5_Employment_Employed part-time,Q5_Employment_Self-employed/Freelancer,Q5_Employment_Student,Q5_Employment_Unemployed/Job seeker,Q8_Insurance_No - uninsured,Q8_Insurance_Yes - employer provided,Q8_Insurance_Yes - purchased individually,Q24_Open_Response
R1121,45-54,Male,South Asian,10+ years,Dependent/Homemaker,"20,001-35,000",Bachelor's degree,Yes - purchased individually,Rarely (0-1),Hindi/Urdu,"No, but aware",No preference,More than AED 150,Flat subscription,Maybe,4,5,4,3,1,2,6,1,3,3,5,3,5,1.791759469228055,Normal,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,Chronic disease management module
R1122,55+,Male,African,1-3 years,Employed full-time,"10,001-20,000",High school or below,Yes - employer provided,Occasionally (2-4),Other,"Yes, regularly",Voice call,Up to AED 30,Flat subscription,No,5,2,3,1,2,4,2,0,3,2,5,4,550,6.311734809152915,Normal,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Home nursing service booking
R1123,45-54,Male,South Asian,3-5 years,Self-employed/Freelancer,"10,001-20,000",High school or below,Yes - purchased individually,Rarely (0-1),Other,"Yes, once or twice",Video call,AED 101-150,Freemium,Yes,4,3,3,1,1,3,5,2,3,3,5,3,320,5.771441123130016,Normal,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,
R1124,45-54,Male,Southeast Asian,10+ years,Dependent/Homemaker,"20,001-35,000",Bachelor's degree,Yes - purchased individually,Regularly (5-8),English,"No, never heard",Video call,AED 61-100,Freemium,Maybe,4,5,4,3,3,1,4,1,2,4,4,2,1260,7.13966033596492,Normal,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,Integration with DHA medical records
R1125,35-44,Female,African,3-5 years,Employed full-time,"Below 5,000",High school or below,Yes - employer provided,Occasionally (2-4),Arabic,"Yes, regularly",Video call,Up to AED 30,Freemium,Yes,3,3,1,1,2,4,2,2,4,4,3,4,30,3.4339872044851463,Normal,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,
R1126,35-44,Male,Arab (non-UAE),3-5 years,Dependent/Homemaker,"20,001-35,000",High school or below,Yes - employer provided,Occasionally (2-4),Arabic,"No, never heard",Text-based chat,AED 61-100,Freemium,Maybe,3,3,4,1,2,1,4,1,2,4,4,3,820,6.710523109452428,Normal,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,
R1127,18-24,Male,Southeast Asian,<1 year,Employed full-time,"35,001-50,000",Diploma/Vocational,Yes - employer provided,Rarely (0-1),Arabic,"No, but aware",Text-based chat,AED 61-100,Flat subscription,No,1,1,5,2,1,2,4,0,5,4,4,4,370,5.916202062607435,Normal,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,
R1128,25-34,Male,South Asian,1-3 years,Employed part-time,"5,000-10,000",Bachelor's degree,Yes - purchased individually,Occasionally (2-4),Other,"No, never heard",Voice call,Up to AED 30,Pay-per-consultation,Maybe,2,2,2,3,2,1,2,1,4,4,3,4,250,5.5254529391317835,Normal,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,Integration with DHA medical records
R1129,25-34,Female,South Asian,1-3 years,Self-employed/Freelancer,"10,001-20,000",Bachelor's degree,No - uninsured,Occasionally (2-4),Malayalam,"No, but aware",No preference,AED 101-150,Freemium,Yes,2,2,3,3,2,2,5,2,2,4,4,3,860,6.7580945044277305,Normal,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,
R1130,25-34,Female,Western,10+ years,Dependent/Homemaker,"35,001-50,000",Diploma/Vocational,Yes - employer provided,Regularly (5-8),English,"No, never heard",Text-based chat,AED 31-60,Pay-per-consultation,No,2,5,5,2,3,1,3,0,5,4,3,5,1520,7.327123292259293,Normal,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,Video physiotherapy sessions
R1131,35-44,Female,Southeast Asian,1-3 years,Employed full-time,"35,001-50,000",Bachelor's degree,Yes - employer provided,Regularly (5-8),English,"Yes, once or twice",Text-based chat,AED 31-60,Free with ads,Maybe,3,2,5,3,3,3,3,1,3,4,4,4,1240,7.123672785204607,Normal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,
R1132,35-44,Female,Southeast Asian,3-5 years,Unemployed/Job seeker,"Below 5,000",Diploma/Vocational,No - uninsured,Rarely (0-1),Tagalog/Filipino,"No, never heard",Text-based chat,Free only,Pay-per-consultation,Yes,3,3,1,2,1,1,1,2,2,3,5,3,300,5.707110264748875,Normal,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,
R1133,18-24,Female,South Asian,5-10 years,Employed part-time,"5,000-10,000",Bachelor's degree,No - uninsured,Occasionally (2-4),Hindi/Urdu,"No, but aware",Text-based chat,AED 31-60,Freemium,Yes,1,4,2,3,2,2,3,2,2,5,5,4,460,6.133398042996649,Normal,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,
R1134,25-34,Male,South Asian,1-3 years,Employed full-time,"20,001-35,000",Bachelor's degree,Yes - employer provided,Rarely (0-1),English,"Yes, once or twice",Voice call,AED 101-150,Pay-per-consultation,No,2,2,4,3,1,3,5,0,3,4,4,3,200,5.303304908059076,Normal,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,Second opinion feature
R1135,35-44,Male,Other,3-5 years,Unemployed/Job seeker,"5,000-10,000",Bachelor's degree,No - uninsured,Frequently (9+),English,"Yes, once or twice",Voice call,Free only,Pay-per-consultation,Yes,3,3,2,3,4,3,1,2,2,3,3,2,1410,7.252053951852814,Normal,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,Chronic disease management module
R1136,18-24,Male,South Asian,5-10 years,Employed part-time,"5,000-10,000",Master's degree or above,Yes - employer provided,Frequently (9+),English,"Yes, regularly",Video call,Free only,Flat subscription,Yes,1,4,2,4,4,4,1,2,4,5,4,4,530,6.274762021241939,Normal,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Integration with DHA medical records
R1137,45-54,Female,Arab (non-UAE),10+ years,Self-employed/Freelancer,"10,001-20,000",Master's degree or above,Yes - employer provided,Occasionally (2-4),Arabic,"No, but aware",Voice call,Up to AED 30,Freemium,Maybe,4,5,3,4,2,2,2,1,3,5,4,4,690,6.53813982376767,Normal,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,
R1138,35-44,Female,South Asian,5-10 years,Employed full-time,"35,001-50,000",High school or below,Yes - employer provided,Regularly (5-8),Tagalog/Filipino,"No, never heard",Voice call,More than AED 150,Freemium,No,3,4,5,1,3,1,6,0,4,2,5,3,2090,7.645397699428633,Normal,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,
R1139,35-44,Male,Arab (non-UAE),5-10 years,Employed full-time,"20,001-35,000",Master's degree or above,Yes - employer provided,Regularly (5-8),English,"No, but aware",No preference,Free only,Flat subscription,Maybe,3,4,4,4,3,2,1,1,3,5,5,3,740,6.608000625296087,Normal,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,Pharmacy price comparison tool
R1140,35-44,Male,African,1-3 years,Employed part-time,Prefer not to say,High school or below,No - uninsured,Regularly (5-8),Hindi/Urdu,"Yes, once or twice",Video call,Free only,Freemium,Yes,3,2,3,1,3,3,1,2,2,4,4,3,730,6.594413459749778,Normal,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,
R1141,45-54,Male,Southeast Asian,10+ years,Employed full-time,"20,001-35,000",Master's degree or above,Yes - employer provided,Regularly (5-8),English,"Yes, once or twice",Text-based chat,Free only,Pay-per-consultation,Yes,4,5,4,4,3,3,1,2,2,4,4,3,960,6.8679744089702925,Normal,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,Family package plans
R1142,25-34,Female,South Asian,1-3 years,Employed full-time,"Above 50,000",Diploma/Vocational,No - uninsured,Frequently (9+),Hindi/Urdu,"Yes, once or twice",Video call,More than AED 150,Pay-per-consultation,Yes,2,2,6,2,4,3,6,2,2,5,4,2,4050,8.30671904320269,High_spender,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,
R1143,35-44,Male,Southeast Asian,5-10 years,Dependent/Homemaker,"5,000-10,000",Bachelor's degree,Yes - purchased individually,Occasionally (2-4),Tagalog/Filipino,"Yes, regularly",No preference,Free only,Free with ads,Yes,3,4,2,3,2,4,1,2,5,4,4,4,270,5.602118820879701,Normal,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,
R1144,35-44,Male,Western,1-3 years,Employed full-time,"35,001-50,000",High school or below,Yes - employer provided,Occasionally (2-4),English,"Yes, once or twice",Voice call,More than AED 150,Freemium,Yes,3,2,5,1,2,3,6,2,2,3,3,2,1240,7.123672785204607,Normal,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,
R1145,25-34,Male,South Asian,10+ years,Self-employed/Freelancer,"Below 5,000",High school or below,No - uninsured,Regularly (5-8),Malayalam,"No, but aware",Voice call,Up to AED 30,Freemium,Maybe,2,5,1,1,3,2,2,1,3,4,5,2,760,6.634633357861686,Normal,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,Pharmacy price comparison tool
R1146,45-54,Male,Western,5-10 years,Employed full-time,"20,001-35,000",Bachelor's degree,No - uninsured,Occasionally (2-4),English,"Yes, once or twice",Video call,AED 31-60,Flat subscription,Yes,4,4,4,3,2,3,3,2,2,4,3,3,910,6.814542897259958,Normal,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,Multilingual mental health counselors
R1147,45-54,Female,Arab (non-UAE),5-10 years,Employed full-time,"10,001-20,000",Master's degree or above,Yes - employer provided,Regularly (5-8),English,"Yes, once or twice",Video call,AED 31-60,Freemium,Yes,4,4,3,4,3,3,3,2,2,4,4,3,490,6.19644412779452,Normal,1,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,Pregnancy and maternity tracking
R1148,35-44,Male,African,1-3 years,Employed full-time,"10,001-20,000",Bachelor's degree,Yes - purchased individually,Rarely (0-1),Arabic,"No, never heard",Text-based chat,AED 31-60,Freemium,Maybe,3,2,3,3,1,1,3,1,3,5,3,3,400,5.993961427306569,Normal,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Expat community health forums
R1149,45-54,Female,Arab (non-UAE),3-5 years,Employed full-time,"35,001-50,000",Bachelor's degree,No - uninsured,Occasionally (2-4),Arabic,"Yes, once or twice",Text-based chat,AED 61-100,Freemium,No,4,3,5,3,2,3,4,0,2,4,5,2,1750,7.467942332285852,Normal,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,
R1150,45-54,Male,South Asian,5-10 years,Employed part-time,"35,001-50,000",Master's degree or above,Yes - employer provided,Rarely (0-1),Hindi/Urdu,"No, but aware",No preference,AED 101-150,Flat subscription,No,4,4,5,4,1,2,5,0,4,3,4,3,480,6.175867270105761,Normal,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Second opinion feature
R1151,35-44,Male,South Asian,5-10 years,Employed part-time,"Below 5,000",Diploma/Vocational,No - uninsured,Occasionally (2-4),English,"Yes, once or twice",Voice call,Up to AED 30,Pay-per-consultation,Maybe,3,4,1,2,2,3,2,1,2,4,5,3,750,6.621405651764134,Normal,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,Pregnancy and maternity tracking
R1152,45-54,Male,South Asian,<1 year,Employed full-time,"20,001-35,000",High school or below,No - uninsured,Occasionally (2-4),English,"No, but aware",Video call,More than AED 150,Pay-per-consultation,No,4,1,4,1,2,2,6,0,4,3,5,3,1700,7.438971592395862,Normal,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,
R1153,35-44,Female,African,10+ years,Employed full-time,"10,001-20,000",High school or below,No - uninsured,Frequently (9+),English,"Yes, once or twice",Text-based chat,AED 31-60,Freemium,Yes,3,5,3,1,4,3,3,2,2,3,4,2,1380,7.2305631534092925,Normal,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,
R1154,35-44,Male,Western,10+ years,Employed full-time,"10,001-20,000",Bachelor's degree,Yes - employer provided,Occasionally (2-4),English,"No, but aware",No preference,AED 61-100,Pay-per-consultation,Yes,3,5,3,3,2,2,4,2,4,3,4,4,500,6.2166061010848646,Normal,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,Video physiotherapy sessions
R1155,35-44,Male,Arab (non-UAE),1-3 years,Employed full-time,"35,001-50,000",Diploma/Vocational,Yes - employer provided,Regularly (5-8),Arabic,"No, but aware",No preference,AED 101-150,Pay-per-consultation,No,3,2,5,2,3,2,5,0,3,3,5,4,2290,7.736743682453495,Normal,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,
R1156,45-54,Male,South Asian,5-10 years,Employed full-time,"10,001-20,000",High school or below,Yes - employer provided,Occasionally (2-4),Hindi/Urdu,"No, but aware",Text-based chat,AED 31-60,Freemium,No,4,4,3,1,2,2,3,0,3,3,4,4,600,6.398594934535208,Normal,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,Chronic disease management module
R1157,25-34,Female,South Asian,3-5 years,Dependent/Homemaker,Prefer not to say,Diploma/Vocational,Yes - employer provided,Regularly (5-8),Hindi/Urdu,"Yes, once or twice",Video call,AED 61-100,Freemium,Yes,2,3,3,2,3,3,4,2,3,5,4,4,790,6.673297967767654,Normal,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,Second opinion feature
R1158,45-54,Male,Western,3-5 years,Employed part-time,"5,000-10,000",Diploma/Vocational,No - uninsured,Occasionally (2-4),Arabic,"Yes, once or twice",Voice call,Free only,Pay-per-consultation,Yes,4,3,2,2,2,3,1,2,1,5,5,3,590,6.3818160174060985,Normal,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,Nutrition and diet planning
R1159,45-54,Female,Southeast Asian,1-3 years,Self-employed/Freelancer,"20,001-35,000",Master's degree or above,Yes - purchased individually,Regularly (5-8),Hindi/Urdu,"No, never heard",Voice call,Up to AED 30,Pay-per-consultation,Yes,4,2,4,4,3,1,2,2,2,4,3,3,1470,7.293697720601438,Normal,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,Video physiotherapy sessions
R1160,18-24,Male,South Asian,3-5 years,Employed full-time,"20,001-35,000",Diploma/Vocational,Yes - employer provided,Rarely (0-1),Hindi/Urdu,"Yes, once or twice",Voice call,AED 61-100,Freemium,Yes,1,3,4,2,1,3,4,2,3,3,4,3,200,5.303304908059076,Normal,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,Second opinion feature
R1161,45-54,Male,Arab (non-UAE),5-10 years,Dependent/Homemaker,"5,000-10,000",Bachelor's degree,Yes - employer provided,Occasionally (2-4),English,"No, never heard",Video call,AED 31-60,Pay-per-consultation,Yes,4,4,2,3,2,1,3,2,4,2,4,4,240,5.484796933490655,Normal,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,Dental care referrals
R1162,25-34,Male,South Asian,3-5 years,Self-employed/Freelancer,"10,001-20,000",Bachelor's degree,Yes - purchased individually,Occasionally (2-4),Hindi/Urdu,"Yes, regularly",Video call,AED 31-60,Free with ads,Maybe,2,3,3,3,2,4,3,1,3,4,4,2,420,6.042632833682381,Normal,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,
R1163,25-34,Male,South Asian,5-10 years,Unemployed/Job seeker,"20,001-35,000",Bachelor's degree,No - uninsured,Occasionally (2-4),Hindi/Urdu,"Yes, once or twice",Voice call,AED 61-100,Free with ads,Maybe,2,4,4,3,2,3,4,1,2,5,4,3,1180,7.074116816197362,Normal,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,
R1164,35-44,Male,Southeast Asian,5-10 years,Employed full-time,"20,001-35,000",High school or below,Yes - employer provided,Frequently (9+),Tagalog/Filipino,"No, never heard",Text-based chat,Up to AED 30,Freemium,Maybe,3,4,4,1,4,1,2,1,2,4,4,3,1100,7.00397413672268,Normal,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,
